# ROAD NETWORK GRAPH - TIRANA, ALBANIA - NJESIA 9 
# Data Source: OpenStreetMap 
# Graph Type: Directed weighted graph
# Weight Unit: Meters (great-circle distance)
# Coordinate System: WGS84
# Contains: Road network edges with distances
source,target,weight
4583911694,1747986364,5.61
4583911694,6988661363,5.01
6988661363,4583911694,5.01
6988661363,12334191945,19.18
12334191945,6988661363,19.18
12334191945,4583911702,28.45
4583911702,12334191945,28.45
1747986642,6990796001,3.55
6990796001,1747986642,3.55
6990796001,4592868749,3.19
4592868749,6990796001,3.19
4592868749,6990796002,3.65
6990796002,4592868749,3.65
6990796002,388272817,48.43
388272817,6990796002,48.43
388272817,6990795999,39.83
6990795999,388272817,39.83
6990795999,1747986644,4.28
1747986644,6990795999,4.28
1747986644,4592868734,28.20
4592868734,1747986644,28.20
342229287,6857970777,4.48
6857970777,342229287,4.48
6857970777,1747982026,42.95
1747982026,6857970777,42.95
1747982026,6988328913,57.88
6988328913,1747982026,57.88
6988328913,1843585283,60.49
1843585283,6988328913,60.49
1843585283,1843585282,46.28
1843585282,1843585283,46.28
1843585282,1843585175,13.70
1843585175,1843585282,13.70
1843585175,1843585017,75.06
1843585017,1843585175,75.06
1843585017,2067102327,56.17
2067102327,1843585017,56.17
2067102327,1843574722,18.85
1843574722,2067102327,18.85
1843574722,1843574711,36.11
1843574711,1843574722,36.11
1843574711,6988328909,19.57
6988328909,1843574711,19.57
6988328909,6990776069,17.02
6990776069,6988328909,17.02
6990776069,455309417,13.63
455309417,6990776069,13.63
1747986642,7535387295,26.51
7535387295,1747986642,26.51
7535387295,4592868747,17.72
4592868747,7535387295,17.72
4592868747,4592868742,47.34
4592868742,4592868747,47.34
4592868742,11316513200,5.89
11316513200,4592868742,5.89
11316513200,4592868732,29.05
4592868732,11316513200,29.05
4592868732,4592868750,25.05
4592868750,4592868732,25.05
4592868750,4592868721,3.50
4592868721,4592868750,3.50
507892930,4583911363,5.51
4583911363,507892930,5.51
4583911363,6988555361,11.02
6988555361,4583911363,11.02
6988555361,507887016,8.87
507887016,6988555361,8.87
507887016,6988555255,8.36
6988555255,507887016,8.36
6988555255,507887021,1.54
507887021,6988555255,1.54
507887021,6988555244,40.71
6988555244,507887021,40.71
6988555244,6988555362,1.75
6988555362,6988555244,1.75
6988555362,507887025,43.00
507887025,6988555362,43.00
507887025,6988555363,28.27
6988555363,507887025,28.27
6988555363,6988555365,28.76
6988555365,6988555363,28.76
6988555365,6988555364,31.96
6988555364,6988555365,31.96
6988555364,507887030,26.17
507887030,6988555364,26.17
507887030,507887089,13.41
507887089,507887030,13.41
6305318712,4583910917,5.55
4583910917,6305318712,5.55
4583910917,6305478558,4.19
